tweet;demanda;tema
sin embargo los drogatas en los colectivos te molestan siguiendo la linea de el problema no son los creyentes;0;
sin palabras sinceramente el mundo va dando cada vez más asco stopchechenia;0;
siniestro total tocará en mayo en vitoria;0;
sois la mayor basura y mierda que ha habido en el mundo dais mucho asco escoria sinvergüenzas;0;
sois una competición corrupta adulterada sucia dais muchísimo asco con estos arbitrajescerdos;0;
solicito el acondicionamiento de la parcela vacía en la calle clara campoamor aunque sea plantar hierba está des;0;
solicito que se valore poner unos bolardos de protección en la entrada del colegio marianistas koldo mitxelena p;1;espacio público
sólo dime cuándo no me digas dónde miraremos juntos el mismo horizontevitoria spain;0;
sólo quedan dos días para celebrar sanprudencio mira lo que hay programado;0;
son problema y se venden a modo de falsa solución frasesmotivación coachingpsicología citasvitoria;0;
sorprenden a varios delincuentes en vitoria por su conducción errática;1;delincuencia
sos voluntarios maraton edp vitoria gasteiz maraton martin fizchic quieres participar en el;0;
soy yo o están cayendo copitos el invierno no se ha ido seguimos en vitoria;0;
soyfelizconpccomponentes porque en ninguna de mis compras he tenido ningún problema que no se haya resuelto correctamente;0;
stban vitoria spain;0;
stroll jojoojojo que asco le estoy cogiendo ;0;
su pelea de hoy con prestashop gracias ;0;
suena el tun tun y con él la trompeta es la retreta de nuestro patrón feliz día de san prudencio a todos los alavesesas vitoria;0;
suena el tun tun y con el llega a perretxico el menú de sanprudencio comer cenar vitoria gasteiz;0;
suspendido hasta mañana el lanzamiento por un problema en la primera fase;0;
taldiacomohoy en se produce el accidente nuclear de la central ucraniana de chernóbil;0;
tambien se supone que quiere venir a vitoria ;0;
tamborrada en vitoria;0;
tantos sonríen a modo de defensa no son por ser parte de algo tantos callan lo q piensan frases;0;
tarde en vitoriacatedral de maría inmaculada de vitoria catedral nueva in vitoriagasteiz arabaalava;0;
tarjeton perdonado a casemiro robo;0;
taxi vitoria;0;
tb está presente del al abril en zaragoza laciudaddelasbicisbicicleta bici bike;0;
tbt hace años y durante casi ediciones aproxy un servidor generamos una fiesta diferente en gast;0;
tdah e ira estoy frustrado yagobiado;0;
tdah en la pareja estrategias para vencer obstáculos comunes;0;
te gustaría aprender a manejar tu cámara de fotos antes de tus vacaciones te esperamos en junio y julio;0;
te hacen falta para salir de las vías del tranvía si tus ruedas se parecieran a este pan;0;
te mostramos los mejores museos que encontrarás en vitoriagasteiz todos ellos en edificios espectaculares;0;
tendréis todo el animo de gasteiz en vuestra nueva lucha por el ascenso sois grandes hermanosanimo;0;
tener en el valle de los caídos al mayor asesino debajo de una cruz es un asco y una vergüenza;0;
tener la cama al lado del escritorio no renta;0;
tengo el mismo problema félix rodríguez de la fuente tiene una explicación;0;
tengo un problema con su capturadora lgp lite y es que la imagen me va con un lag de segundos y va fatal solución;0;
tengo un problema cosa diferente;0;
tengo un problema la l me queda pequeñita mientras que en la xl podemos entrar dos así que;0;
tercera tolosa de abril berazubivamos a por todas quedan equipo goazenn;0;
tiene millones de euros y obliga a sus hijos a coger el bus;0;
tierra hostil llena de gente sin escrúpulos dispuesta a perder más de lo ganado me escapo y vuelvo frases;0;
toca reflexionar un poco y al campo libre es mucho mejorvitoria spain;0;
todo listo en vitoria para que esta tarde den comienzo las celebraciones en honor a sanprudencio;0;
todo listo para comenzar el encuentro deyen la sede deen gasteiz;0;
todo listo para la tamborrada caracoles perretxicos y alegría feliz sanprudencio vitoria gasteiz;0;
todos de dulce menos bale benzema cristia;0;
todos los portales del edificio de la calle bremen están ya abiertos;0;
todos los productos de limpieza están a tu alcance aspiradoras barredoras y mucho más en auxitec;0;
todos los trucos de cortana el asistente virtual de windows;0;
tomamos nota de su solicitud y la estudiaremos para futuras sustituciones de farolas en esta calle en concreto y e;0;
tomé de ti de eso q hace olvidar vivir el presente ser humilde salir de la locura de la gente corriente;0;
tras celebrar el día del libro a leer entenemos mil volúmenes teatrales para mil y una noches l;0;
tres detenidos por un robo en una empresa de júndiz;1;delincuencia
triste verdad;0;
tu pareja impone tu presencia o la della portavoz de tu partido yo no acabo de ver el problema;0;
tu verás el problema a mi que a los niños se les enseñe a luchar para ganar no le veo el;0;
tuvisa armentiako zerbitzu berezia sanprudentzio jaia dela medio;0;
tuvisa servicio especial a armentia con motivo de la festividad de sanprudencio;0;
ueli steck muere en un accidente en himalaya intentaba una nueva travesía everestlhotse;0;
ultimo tweet tuttoblue movimentoarturo;0;
un año más seguimos apostando por la sostenibilidad y el medio ambientegreencapital greenworld;0;
un bittermás o cinzanoosasuna eta askatasunadsd gasteiz;0;
un cachondeohan sido un robo los partidoshace añosbertomeu reconoció que se pito mal el mismo crucey no ha;0;
un cepo ilegal atrapa a un zorro en elorriaga;1;delincuencia
un chaval en una cafetería con su pobre perro es un guarro deja de dar asco anda al menos la de murcia se sabe que esuna cerda;0;
un libro editado en vitoriagasteiz compara los pantalones anchos el palestino o la ropa de camuflaje con el velo;0;
un partido más sin pelea sin interés ni expectación flaco favor al deporte del tenis;0;
un poco tarde pero a tiempo para felicitar por su cumpleaños agran ciclista y una de nuestras debilidades felicidades;0;
un rato con los primosvitoria spain;0;
un turismo y un bus chocan en américa latina;1;movilidad
un video de sus mejores momentos en la bici por favor con la bicicleta sonando de f;0;
un zorro muere por un cepo ilegal instalado en una huerta de elorriaga vitoriagasteizvía;1;delincuencia
una foto de los arbitros de hoy en el tramabus por favorrobobaskonia cskabsk;0;
una maleta olvidada obliga a desalojar la estación de autobuses de vitoriagasteiz;1;espacio público
una marca de coches paga un plus a los empleados que se desplacen en bici al trabajo vía;0;
una ratonera x peatonalizar una calle;0;
una veces más que asco de organización;0;
upv el conocimiento en vitoria biblioteca universitycity gasteiz younger mind;0;
vale gracias jejeje no nos sabíamos vitoria;0;
vale pero eso no resuelve el problema no puedo entrar;0;
vamos al ataque joder;0;
vamos que siempre he creido que el problema de la piratería es real pero lo acrecenta una resistencia a reinventar el negocio también;0;
vas a volar con ryanair desde foronda conoce horarios y precios del autobús;0;
vaya ajetreo tenemos en el humedal no te pierdas el noticiarioornitológico en salburua esta semana;0;
vaya cabezadita con green day;0;
vaya pedazo de robo sin más;0;
vaya puta basura de final pero bueno aquí todo funciona así sequieneresfinal;0;
vaya puto robo;0;
vaya robo delmadrid que escandalo increiblee;0;
vaya robo más bien;0;
ven a recorrer la almendra medieval de vitoriagasteiz y descubre los murales que decoran las paredes históricas;0;
ven aa correr la xv edp vitoriagasteiz maratón martín fiz próximo día ;0;
ventana informativa en las bibliotecas de vitoriagasteiz celebramosdíasdelibro con actividades hasta mayo;0;
vente a la ruta del cucurucho en perretxico y la escotilla hoy promete pintxos tapas vitoria gasteiz;0;
ver al presidente de laliga hablando sobre su equipo es escandaloso seguid votando a ese serqué asco y qué pena de liga;0;
vergüenza casemiro tiene que estar en la calle ya;0;
ves como te alegras y decías que no lo decíais vosotros si;0;
vía twitter foxcoruna propone mejorar la seguridad de peatones y ciclistas con espejos en el cruce de portal de fo;1;movilidad
viajo sin moverme del sitio buscando el punto en el q las esencias se mezclan dando algo más grande frases;0;
victoria de nacho mendoza y cinturón de los superligeros para vitoriagasteiz noticia en;0;
vídeo nuevo reto adivinando películas con unos invitados muy especialesyqueda;0;
vídeo reportaje de san prudencio desde las campas de armentia de vitoriagasteiz;0;
video sobre el supuesto ataque químico del gobierno sirio contra sus propios habitantes en su mayoría;0;
vídeos en streaming en facebook live y periscope;0;
visita vitoria gasteiz es la green capital y tenemos muchas fiestas y muchas tortillas;0;
vitoria aprueba el plan para la reforma energética de coronación vitoriagasteiz;0;
vitoria comida de amatxu manta sofá y un buen libro nada mejor para pasar el puentemás de ;0;
vitoria es el alma de la fiesta ;0;
vitoria ha pasado de centros de fisioterapia a en menos de años;0;
vitoria organiza el concurso de fotos un selfie con mi bici vitoriagasteiz;0;
vitoria pm sunset;0;
vitoria sorteará seis pisos de alquiler y cuatro en propiedad en el casco viejo;0;
vitoriagasteiz;0;
vitoriagasteiz afecciones al tráfico por la romería de sanprudencio tráficovg;0;
vitoriagasteiz asiste a los primeros pasos de la red europea startup europe city network;0;
vitoriagasteiz convocado el concurso de carteles para anunciar las fiestas de la blanca ;0;
vitoriagasteiz el gabinete urtaran colocará nuevas luminarias led con un ahorro de al año;0;
vitoriagasteiz el gobierno urtaran aprueba plan que da cobertura urbanística al proyecto smartencity en coronación;0;
vitoriagasteiz el primero de los nuevos autobuses de tuvisa ya presenta su nueva imagen;0;
vitoriagasteiz homenajeó ayer bajo la lluvia a la poeta gloria fuertes en el centenario de su nacimiento;0;
vitoriagasteiz iñaki prusilla participa en la apertura del coloquio internacional elikadura sobre alimentación;0;
vitoriagasteiz la xvi semana de la bicicleta se celebrará del de mayo al de junio;0;
vitoriagasteiz lainvestiga a una persona x usar un cepo ilegal que ha provocado la muerte de un zorro;1;delincuencia
vitoriagasteiz las nuevas tendencias en marketing digital protagonizarán las jornadas tecnológicas de mayo;0;
vitoriagasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención;0;
vitoriagasteiz pais vasco spain;0;
vitoriagasteiz se llena de poesía enhablamos de poetasenmayosíguelo aquí;0;
vive vitoriagasteiz pais vasco spain;0;
viviendas de usar y reciclar impresas en d;0;
viviendo aquí solo me queda pensar q vino a vitoria a intentar desintoxicarse;0;
vivo en el casco viejo o como el ayuntamiento lo llama casco medieval quiero instalar fibra optica e;1;administración pública
vodka niet voda no necesitamos doparnos para vencer al cska aupa;0;
volveremos a vernos en primera digan lo que digan los demás sois grandessiempre con vosotros rojill;0;
voy a citar a mi estilo algunos tuis del madrizeta porque me aburro mazo y renta bastante;0;
voy a ver si robo un par de kilos o cinco en mi empresa y luego ya si eso pido la cuentallorando claro;0;
vuelve el curling a gasteiz cony la san prudencio curling cup en el bakh abril nos lo cuenta leire sueskun ;0;
vy pmibio a las he sufrido un atasco y he llegado más tarde de lo previsto el avión y el pers;1;movilidad
weno pelea física no eh que se me da muy mal y posiblemente huiría;0;
y dale con todo el mundopuedes llegar a entender que era;0;
y después de dar de desayunar a las plantas dundando entre bici y libros el campo estará ahí cada domingo pero y los libros;0;
y el desembarco de normandia gg gracias espero que por lo menos la campaña sea muy buena no como la basura de bf;0;
y el frío que hace en vitoria desde hace días qué;0;
y el robo arbitraje de escándalo quitando las técnicas el cska faltas en j;0;
y empieza a nevar en vitoriagasteiz de abril;0;
y en la jugada anterior robo de hanga que pitan piecuando a metro de distancia ha visto que le daba en el muslo;0;
y en unos minutos hablamos de alcohol y jóvenes un reportaje deahora en;0;
y en unos minutos recordamos enenque hoy hace años del mayor accidente nuclear de la historia en chernobil;0;
y era maravillosa y no me acuerdo de su cuenta y mierda joder qué asco de todo;0;
y exactamente cual es el problema que exagerados sois;0;
y la obra del portal sigue avanzando ascensor cota sinbarreras reformaportal vitoria gasteiz;0;
y la segunda zorionakpor el ascenso a lf gran noticia para el baloncesto base un placer veros por gasteiz;0;
y lo de hanga tb es violación no se puede tocar con ninguna parte de la pierna cambió hace m;0;
y luego que porqué el transporte público en vitoria es tan criticado;1;movilidad
y luego quieren esto y lo otro señores si los niños aprenden con esa basura la sociedad va hacia atrás y es así;0;
y mientras en esa propiedad privsda o publica se cumpla la legislación ambiental po;0;
y no se como habrá sido este año en cuanto lesiones pero en españa se perdía muchísimos partidos;0;
y no te pudes subir un ratín a vitoriagasteiz p;0;
y pongo un periodico porque parece que si no sale enla tv o en algún medio popular no vale;0;
y porque no hay un precipicio que si no;0;
y sin embargo estos orangutanes fascistas estánpuestos en la calle ya;0;
y supongamos que no sigue sito si la alternativa es traer a randojic o b;0;
y yo inaguramos expo fotografica y óleo viernes esperamos que os guste sala geroarte vito;0;
ya el problema de siempre siempre hay muchas ideas y poco dinero xd qué te querías hacer;0;
ya era hora de que alguien levantara la voz ante esta basura televisiva yo por cierto hace tiempo que deje de verlo;0;
ya estamos en la calle hoy en cuecalahorra presentándonos a un público increíble ha sido un placer vodka ;0;
ya llegan las fiestas de san prudencio a divertirse sanprudencio fiestasalava sanprudenciomeon;0;
ya no es un problema sólo de comprensión lectora es que quieren pensar y decidir por nosotras y nosotros;0;
ya pero que tengo un problema en serio seguro que mí problema tiene hasta nombre que no recuerdo caras;0;
ya podemos crear clases en google classroom desde nuestra cuenta personal;0;
ya sabes al ataque ;0;
ya tenéis a uno de los candidatos que queríais a parte del fenerbache ascoque hace itoudis intentar provocar;0;
ynos presenta a miguel mato y su empresa trabajosalaantiguausanza en viñedos horas entzuteko;0;
yo en vitoria a muchos con las blancas enteras y negras enteras;0;
yo estoy acostumbrada ya a ir desde la parada del bus hasta el portal con las llaves en las manos xddddddddddd;0;
yo estoy dentor sin problema no sé pero claro llevo dentro desde las ;0;
yo no daba tanto asco;0;
yo no digo eso lo que quiero decir es que no me parece correcta la pregunta;0;
yo no entiendo a las personas que dicen que les da asco alguien y luego estan super pendientes ella;0;
yo no soy especialmente fan pero una vez al año me saben a gloria más por todo el acompañamiento que por los en sí ;0;
yo no veo el problema si quien va a la radio lo hace representando a podemos normal qu;0;
yo quería leer en el bus;0;
yo sigo pensando que al pavo del tranvía le faltan tres o cuatro veranos;1;civismo
yo también veo eso como el principal problema;0;
yo tengo un grave problema con ellos;0;
yuri yakovlevich chaika fiscal general de rusia detened la violencia y las matanzas masivas en l;0;
zorionaaaka pasarlo bien y a traerse los tres puntos pd la copa a gasteiz sí o sí;0;
zorionak abetxuko hoy comienzan vuestras fiestas;0;
zorionak estamos deseando verte de vuelta en vitoria el domingo aupabaskonia;0;
zorionak levante y un saludo desde vitoria y nos vemos el año que vie;0;
zorionak sofía cumple años en vitoria vitoriagasteiz;0;
zorionakdesde gasteiz un txapeldun estamos relocos por verte por aquí anímate y dale un puñetazo a la mesa un grande siempre;0;
zorionakegun ona izan;0;
zorionakhay que ver cómo te echamos de menos por vitoria el domingo que viene te aplaudiré a rabiar;0;
algo se está quemando por el polígono de aligobeo vitoriagasteiz;1;espacio público
ayer accidente entre un turismo y el tranvía de vitoria fotosvitoriagasteiz;1;movilidad
una radio en vitoriagasteiz que presume de se libre que veta a colaboradores por meterse con albert rivera marhuendastyle;1;administración pública
un herido en un accidente entre un turismo y el tranvía de vitoria;1;movilidad
vitoriagasteiz accidente de tráfico entre tranvía y turismo un herido leve servicios de emergencias en el lugar;1;movilidad
pero la presión consistía solamente en mostrar fotos de containers de basura rodeados de ratas no es lo mismo;1;limpieza
colisionan el tranvía y un turismo en la rotonda de txagorritxu;1;movilidad
el paso de peatones del colegio caballero de la rosa se aleja de la rotonda para mejorar la seguridad del peatón;1;movilidad
últimamente es una pasada rotonda con farmaciapanaderabanco ahhay un par de coches en doble fila;1;movilidad
los pasos de peatones en salidas de rotondas y los apartacamientos que llegan hasta estos pasos dejando sin visibilidad a condutor y peatón;1;movilidad
el ruido me parece innecesario;1;espacio público
los pájaros cantan y ligan menos por el ruido del tráfico;1;espacio público
nos han puesto pisos turísticos en todo el edificio y la situación es cada vez peor ruido fiesta música a altas horas de la madrugada;1;civismo
o se endurece más la ley de tráfico o no hay nada q hacer;1;movilidad
corte de carril bus en c adriano vi;1;movilidad
ocupación de carril izquierdo en c heraclio fourniery parte del derecho;1;movilidad
vitoriagasteiz accidente de tráfico entre tranvía y turismo un herido leve servicios de emergencias en el lugar;1;movilidad
ocupación puntual de carril derecho en avda gasteiz en el cruce con c lascaray;1;movilidad
el problema del tranvía en vitoria es que para que llegue a los barrios que lo necesitan tiene que pasar por los barrios que no lo quieren;1;movilidad
colisionan el tranvía y un turismo en la rotonda de txagorritxu;1;movilidad
la asociación de vecinos de adurza evita respaldar la ampliacin del tranvía al sur;1;movilidad
los accidentes del tranvía pueden ser pocos en cantidad pero no por ello dejan de tener su gravedad;1;movilidad
normal tal y como estuvieron los jardines en vitoriagasteiz el verano pasado menos green éramos de todo;1;espacio público
con urtaran en vitoriagasteiz ya no somos green otra estrategia de ciudad;1;administración pública
tirar las colillas al suelo ensucia las calles y genera problemas al medio ambiente tambin en esto habra que ser cívicos y green;1;espacio público
fcc sigue sin cumplir lo pactado es hora de rescindir el contrato y que el ayuntamiento preste el servicio de limpieza;1;limpieza
la contrata de limpieza no cumple con lo acordado con los trabajadores segn;1;limpieza
no podemos dejar la limpieza de gasteiz en manos de insaciables multinacionales como fcc remunicipalizacion ya;1;limpieza
ya es hora de rescindir el contrato con fcc y que la limpieza de gasteiz se realice de manera directa por el ayuntamiento;1;limpieza
me puedes explicar por qué abro la ventana y me viene un olor a mierda que no lo aguanta ni la vaca;1;limpieza
que asco dan las palomas de vitoria colega ya no se asustan por nada;1;limpieza
las putas palomas de vitoria cada día son más tontas;1;limpieza
y los restos y papelitos al campo no a la papelera que hay mucho marrano suelto y pesan poco;1;limpieza
se quito la vieja pero no se puso nada estamos sin papelera en el lugar espacio público mobiliario urbano;1;espacio público
en la calle dulzaina a la altura del número tres hay un contenedor gris algún irresponsable ha tirado basura fuera;1;limpieza
